yearstart,yearend,locationabbr,locationdesc,datasource,topic,question,response,datavalueunit,datavaluetypeid,datavaluetype,datavalue,datavaluealt,datavaluefootnotesymbol,datavaluefootnote,lowconfidencelimit,highconfidencelimit,stratificationcategory1,stratification1,stratificationcategory2,stratification2,stratificationcategory3,stratification3,geolocation,topicid,questionid,responseid,locationid,stratificationcategoryid1,stratificationid1,stratificationcategoryid2,stratificationid2,stratificationcategoryid3,stratificationid3
2013,2013,AR,Arkansas,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,27.7,27.7,,,23.5,32.4,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-92.27449074299966 34.74865012400045),ART,ART1_1,,05,RACE,BLK,,,,
2013,2013,AR,Arkansas,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,31,31,,,27,35.3,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-92.27449074299966 34.74865012400045),ART,ART1_1,,05,RACE,BLK,,,,
2013,2013,AR,Arkansas,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,11.9,11.9,,,6.8,19.8,Race/Ethnicity,Hispanic,,,,,POINT(-92.27449074299966 34.74865012400045),ART,ART1_1,,05,RACE,HIS,,,,
2013,2013,AR,Arkansas,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,20.7,20.7,,,14.6,28.5,Race/Ethnicity,Hispanic,,,,,POINT(-92.27449074299966 34.74865012400045),ART,ART1_1,,05,RACE,HIS,,,,
2013,2013,AR,Arkansas,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,28.3,28.3,,,19.8,38.8,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-92.27449074299966 34.74865012400045),ART,ART1_1,,05,RACE,OTH,,,,
2013,2013,AR,Arkansas,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,27.2,27.2,,,19.1,37.1,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-92.27449074299966 34.74865012400045),ART,ART1_1,,05,RACE,OTH,,,,
2013,2013,AR,Arkansas,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,40.2,40.2,,,27.3,54.6,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-92.27449074299966 34.74865012400045),ART,ART1_1,,05,RACE,MRC,,,,
2013,2013,AR,Arkansas,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,40.2,40.2,,,29.7,51.7,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-92.27449074299966 34.74865012400045),ART,ART1_1,,05,RACE,MRC,,,,
2012,2012,AR,Arkansas,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,30.3,30.3,,,28.7,31.8,Overall,Overall,,,,,POINT(-92.27449074299966 34.74865012400045),ART,ART1_1,,05,OVERALL,OVR,,,,
2014,2014,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,24.9,24.9,,,23.9,25.9,Overall,Overall,,,,,POINT(-111.76381127699972 34.865970280000454),ART,ART1_1,,04,OVERALL,OVR,,,,
2014,2014,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,23.2,23.2,,,22.3,24.2,Overall,Overall,,,,,POINT(-111.76381127699972 34.865970280000454),ART,ART1_1,,04,OVERALL,OVR,,,,
2014,2014,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,20.7,20.7,,,19.3,22.2,Gender,Male,,,,,POINT(-111.76381127699972 34.865970280000454),ART,ART1_1,,04,GENDER,GENM,,,,
2014,2014,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,19.9,19.9,,,18.6,21.3,Gender,Male,,,,,POINT(-111.76381127699972 34.865970280000454),ART,ART1_1,,04,GENDER,GENM,,,,
2014,2014,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,28.9,28.9,,,27.5,30.4,Gender,Female,,,,,POINT(-111.76381127699972 34.865970280000454),ART,ART1_1,,04,GENDER,GENF,,,,
2014,2014,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,26.3,26.3,,,25,27.6,Gender,Female,,,,,POINT(-111.76381127699972 34.865970280000454),ART,ART1_1,,04,GENDER,GENF,,,,
2014,2014,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,30.2,30.2,,,29,31.4,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-111.76381127699972 34.865970280000454),ART,ART1_1,,04,RACE,WHT,,,,
2014,2014,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,25.1,25.1,,,23.9,26.3,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-111.76381127699972 34.865970280000454),ART,ART1_1,,04,RACE,WHT,,,,
2014,2014,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,23.4,23.4,,,18.4,29.1,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-111.76381127699972 34.865970280000454),ART,ART1_1,,04,RACE,BLK,,,,
2014,2014,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,25,25,,,20.4,30.2,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-111.76381127699972 34.865970280000454),ART,ART1_1,,04,RACE,BLK,,,,
2014,2014,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,15.2,15.2,,,13.2,17.5,Race/Ethnicity,Hispanic,,,,,POINT(-111.76381127699972 34.865970280000454),ART,ART1_1,,04,RACE,HIS,,,,
2014,2014,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,19.3,19.3,,,17.2,21.6,Race/Ethnicity,Hispanic,,,,,POINT(-111.76381127699972 34.865970280000454),ART,ART1_1,,04,RACE,HIS,,,,
2014,2014,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,14.4,14.4,,,11.5,17.9,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-111.76381127699972 34.865970280000454),ART,ART1_1,,04,RACE,OTH,,,,
2014,2014,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,17.3,17.3,,,14.3,20.8,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-111.76381127699972 34.865970280000454),ART,ART1_1,,04,RACE,OTH,,,,
2014,2014,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,30.2,30.2,,,21.4,40.7,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-111.76381127699972 34.865970280000454),ART,ART1_1,,04,RACE,MRC,,,,
2014,2014,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,32.6,32.6,,,24.2,42.4,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-111.76381127699972 34.865970280000454),ART,ART1_1,,04,RACE,MRC,,,,
2013,2013,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,24,24,,,22.1,26,Overall,Overall,,,,,POINT(-112.429146 33.291797),ART,ART1_1,,04,OVERALL,OVR,,,,
2013,2013,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,22.2,22.2,,,20.6,24,Overall,Overall,,,,,POINT(-112.429146 33.291797),ART,ART1_1,,04,OVERALL,OVR,,,,
2013,2013,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,18.4,18.4,,,16,21.1,Gender,Male,,,,,POINT(-112.429146 33.291797),ART,ART1_1,,04,GENDER,GENM,,,,
2013,2013,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,17.9,17.9,,,15.7,20.4,Gender,Male,,,,,POINT(-112.429146 33.291797),ART,ART1_1,,04,GENDER,GENM,,,,
2013,2013,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,29.4,29.4,,,26.6,32.4,Gender,Female,,,,,POINT(-112.429146 33.291797),ART,ART1_1,,04,GENDER,GENF,,,,
2013,2013,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,26.2,26.2,,,23.9,28.6,Gender,Female,,,,,POINT(-112.429146 33.291797),ART,ART1_1,,04,GENDER,GENF,,,,
2013,2013,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,29.7,29.7,,,27.3,32.3,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-111.76381127699972 34.865970280000454),ART,ART1_1,,04,RACE,WHT,,,,
2013,2013,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,24.1,24.1,,,22,26.4,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-112.429146 33.291797),ART,ART1_1,,04,RACE,WHT,,,,
2013,2013,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,24.4,24.4,,,14.9,37.4,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-112.429146 33.291797),ART,ART1_1,,04,RACE,BLK,,,,
2013,2013,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,26.6,26.6,,,19.5,35.2,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-112.429146 33.291797),ART,ART1_1,,04,RACE,BLK,,,,
2013,2013,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,13.2,13.2,,,9.8,17.4,Race/Ethnicity,Hispanic,,,,,POINT(-112.429146 33.291797),ART,ART1_1,,04,RACE,HIS,,,,
2013,2013,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,16.2,16.2,,,12.4,21,Race/Ethnicity,Hispanic,,,,,POINT(-112.429146 33.291797),ART,ART1_1,,04,RACE,HIS,,,,
2013,2013,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,14.5,14.5,,,9.9,20.7,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-112.429146 33.291797),ART,ART1_1,,04,RACE,OTH,,,,
2013,2013,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,21,21,,,16.1,26.9,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-112.429146 33.291797),ART,ART1_1,,04,RACE,OTH,,,,
2013,2013,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-112.429146 33.291797),ART,ART1_1,,04,RACE,MRC,,,,
2013,2013,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,29.5,29.5,,,20,41.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-112.429146 33.291797),ART,ART1_1,,04,RACE,MRC,,,,
2012,2012,AZ,Arizona,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,25,25,,,23.5,26.4,Overall,Overall,,,,,POINT(-111.76381127699972 34.865970280000454),ART,ART1_1,,04,OVERALL,OVR,,,,
2014,2014,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,20.3,20.3,,,19.3,21.4,Overall,Overall,,,,,POINT(-120.99999953799971 37.63864012300047),ART,ART1_1,,06,OVERALL,OVR,,,,
2014,2014,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,19.9,19.9,,,19,20.9,Overall,Overall,,,,,POINT(-120.99999953799971 37.63864012300047),ART,ART1_1,,06,OVERALL,OVR,,,,
2014,2014,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,16.1,16.1,,,14.8,17.5,Gender,Male,,,,,POINT(-120.99999953799971 37.63864012300047),ART,ART1_1,,06,GENDER,GENM,,,,
2014,2014,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,16.5,16.5,,,15.2,17.8,Gender,Male,,,,,POINT(-120.99999953799971 37.63864012300047),ART,ART1_1,,06,GENDER,GENM,,,,
2014,2014,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,24.5,24.5,,,22.9,26.1,Gender,Female,,,,,POINT(-120.99999953799971 37.63864012300047),ART,ART1_1,,06,GENDER,GENF,,,,
2014,2014,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,23,23,,,21.7,24.5,Gender,Female,,,,,POINT(-120.99999953799971 37.63864012300047),ART,ART1_1,,06,GENDER,GENF,,,,
2014,2014,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,25.9,25.9,,,24.4,27.4,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-120.99999953799971 37.63864012300047),ART,ART1_1,,06,RACE,WHT,,,,
2014,2014,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,21.3,21.3,,,20,22.7,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-120.99999953799971 37.63864012300047),ART,ART1_1,,06,RACE,WHT,,,,
2014,2014,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,31.2,31.2,,,26.4,36.5,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-120.99999953799971 37.63864012300047),ART,ART1_1,,06,RACE,BLK,,,,
2014,2014,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,25.5,25.5,,,21.4,30.1,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-120.99999953799971 37.63864012300047),ART,ART1_1,,06,RACE,BLK,,,,
2014,2014,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,13.6,13.6,,,12.1,15.2,Race/Ethnicity,Hispanic,,,,,POINT(-120.99999953799971 37.63864012300047),ART,ART1_1,,06,RACE,HIS,,,,
2014,2014,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,18,18,,,16.3,19.9,Race/Ethnicity,Hispanic,,,,,POINT(-120.99999953799971 37.63864012300047),ART,ART1_1,,06,RACE,HIS,,,,
2014,2014,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,16.9,16.9,,,13.7,20.8,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-120.99999953799971 37.63864012300047),ART,ART1_1,,06,RACE,OTH,,,,
2014,2014,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,18.9,18.9,,,15.6,22.7,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-120.99999953799971 37.63864012300047),ART,ART1_1,,06,RACE,OTH,,,,
2014,2014,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,27.9,27.9,,,20.7,36.6,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-120.99999953799971 37.63864012300047),ART,ART1_1,,06,RACE,MRC,,,,
2014,2014,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,29.6,29.6,,,23.5,36.4,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-120.99999953799971 37.63864012300047),ART,ART1_1,,06,RACE,MRC,,,,
2013,2013,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,20.4,20.4,,,19.4,21.4,Overall,Overall,,,,,POINT(-117.396119 33.953297),ART,ART1_1,,06,OVERALL,OVR,,,,
2013,2013,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,20,20,,,19.2,20.9,Overall,Overall,,,,,POINT(-121.719546 37.293891),ART,ART1_1,,06,OVERALL,OVR,,,,
2013,2013,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,16,16,,,14.8,17.3,Gender,Male,,,,,POINT(-121.354163 38.47467),ART,ART1_1,,06,GENDER,GENM,,,,
2013,2013,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,16.5,16.5,,,15.4,17.7,Gender,Male,,,,,POINT(-121.719546 37.293891),ART,ART1_1,,06,GENDER,GENM,,,,
2013,2013,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,24.6,24.6,,,23.2,26.1,Gender,Female,,,,,POINT(-117.271986 34.103345),ART,ART1_1,,06,GENDER,GENF,,,,
2013,2013,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,23.2,23.2,,,22,24.5,Gender,Female,,,,,POINT(-121.719546 37.293891),ART,ART1_1,,06,GENDER,GENF,,,,
2013,2013,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,26.9,26.9,,,25.5,28.2,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-120.99999953799971 37.63864012300047),ART,ART1_1,,06,RACE,WHT,,,,
2013,2013,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,21.8,21.8,,,20.7,23,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-117.161097 32.715731),ART,ART1_1,,06,RACE,WHT,,,,
2013,2013,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,33.1,33.1,,,27.7,39,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-121.719546 37.601689),ART,ART1_1,,06,RACE,BLK,,,,
2013,2013,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,27.6,27.6,,,23.1,32.5,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-121.719546 37.293891),ART,ART1_1,,06,RACE,BLK,,,,
2013,2013,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,12.4,12.4,,,11.1,13.8,Race/Ethnicity,Hispanic,,,,,POINT(-121.901795 37.853409),ART,ART1_1,,06,RACE,HIS,,,,
2013,2013,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,16.6,16.6,,,15,18.3,Race/Ethnicity,Hispanic,,,,,POINT(-121.719546 37.293891),ART,ART1_1,,06,RACE,HIS,,,,
2013,2013,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,14.8,14.8,,,11.9,18.2,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-118.24366 34.052227),ART,ART1_1,,06,RACE,OTH,,,,
2013,2013,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,17.6,17.6,,,14.6,20.9,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-121.719546 37.293891),ART,ART1_1,,06,RACE,OTH,,,,
2013,2013,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,32.8,32.8,,,25.2,41.5,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-117.831143 33.717471),ART,ART1_1,,06,RACE,MRC,,,,
2013,2013,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,35.4,35.4,,,28.5,42.9,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-121.719546 37.293891),ART,ART1_1,,06,RACE,MRC,,,,
2012,2012,CA,California,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,22,22,,,21.2,22.9,Overall,Overall,,,,,POINT(-120.99999953799971 37.63864012300047),ART,ART1_1,,06,OVERALL,OVR,,,,
2014,2014,CO,Colorado,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,22.8,22.8,,,22,23.6,Overall,Overall,,,,,POINT(-106.13361092099967 38.843840757000464),ART,ART1_1,,08,OVERALL,OVR,,,,
2014,2014,CO,Colorado,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,22.1,22.1,,,21.4,22.8,Overall,Overall,,,,,POINT(-106.13361092099967 38.843840757000464),ART,ART1_1,,08,OVERALL,OVR,,,,
2014,2014,CO,Colorado,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,20.7,20.7,,,19.6,21.9,Gender,Male,,,,,POINT(-106.13361092099967 38.843840757000464),ART,ART1_1,,08,GENDER,GENM,,,,
2014,2014,CO,Colorado,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,20.7,20.7,,,19.7,21.8,Gender,Male,,,,,POINT(-106.13361092099967 38.843840757000464),ART,ART1_1,,08,GENDER,GENM,,,,
2014,2014,CO,Colorado,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,24.9,24.9,,,23.7,26,Gender,Female,,,,,POINT(-106.13361092099967 38.843840757000464),ART,ART1_1,,08,GENDER,GENF,,,,
2014,2014,CO,Colorado,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,23.4,23.4,,,22.4,24.4,Gender,Female,,,,,POINT(-106.13361092099967 38.843840757000464),ART,ART1_1,,08,GENDER,GENF,,,,
2014,2014,CO,Colorado,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,24.7,24.7,,,23.8,25.7,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-106.13361092099967 38.843840757000464),ART,ART1_1,,08,RACE,WHT,,,,
2014,2014,CO,Colorado,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,22.4,22.4,,,21.6,23.3,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-106.13361092099967 38.843840757000464),ART,ART1_1,,08,RACE,WHT,,,,
2014,2014,CO,Colorado,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,25.6,25.6,,,20.6,31.3,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-106.13361092099967 38.843840757000464),ART,ART1_1,,08,RACE,BLK,,,,
2014,2014,CO,Colorado,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,26.3,26.3,,,21.8,31.4,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-106.13361092099967 38.843840757000464),ART,ART1_1,,08,RACE,BLK,,,,
2014,2014,CO,Colorado,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,15.5,15.5,,,13.6,17.5,Race/Ethnicity,Hispanic,,,,,POINT(-106.13361092099967 38.843840757000464),ART,ART1_1,,08,RACE,HIS,,,,
2014,2014,CO,Colorado,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,20,20,,,17.9,22.1,Race/Ethnicity,Hispanic,,,,,POINT(-106.13361092099967 38.843840757000464),ART,ART1_1,,08,RACE,HIS,,,,
2014,2014,CO,Colorado,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,16.4,16.4,,,12.7,21,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-106.13361092099967 38.843840757000464),ART,ART1_1,,08,RACE,OTH,,,,
2014,2014,CO,Colorado,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,18.8,18.8,,,14.9,23.3,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-106.13361092099967 38.843840757000464),ART,ART1_1,,08,RACE,OTH,,,,
2014,2014,CO,Colorado,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,22.2,22.2,,,16,29.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-106.13361092099967 38.843840757000464),ART,ART1_1,,08,RACE,MRC,,,,
2014,2014,CO,Colorado,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,27,27,,,20.8,34.3,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-106.13361092099967 38.843840757000464),ART,ART1_1,,08,RACE,MRC,,,,
2013,2013,CO,Colorado,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,22.2,22.2,,,21.4,23.1,Overall,Overall,,,,,POINT(-85.601601 30.845465),ART,ART1_1,,08,OVERALL,OVR,,,,
2013,2013,CO,Colorado,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,21.7,21.7,,,21,22.5,Overall,Overall,,,,,POINT(-85.601601 30.845465),ART,ART1_1,,08,OVERALL,OVR,,,,
2013,2013,CO,Colorado,BRFSS,Arthritis,Arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,19,19,,,17.8,20.2,Gender,Male,,,,,POINT(-85.601601 30.845465),ART,ART1_1,,08,GENDER,GENM,,,,
