YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2012,2012,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,31.0,31,,,29.1,32.9,Overall,Overall,,,,,,02,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
2021,2021,AL,Alabama,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,38.9,38.9,,,36,41.8,Gender,Male,,,,,,01,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2017,2017,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,37.9,37.9,,,26.3,51,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2015,2015,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,35.6,35.6,,,33,38.2,Overall,Overall,,,,,,02,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
2021,2021,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,46.5,46.5,,,34.4,58.9,Race/Ethnicity,"Black, non-Hispanic",,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,BLK,,,,
2021,2021,AL,Alabama,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,41.6,41.6,,,39.7,43.6,Overall,Overall,,,,,,01,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
2011,2011,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,29.9,29.9,,,26.7,33.4,Gender,Male,,,,,,02,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2015,2015,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,28.5,28.5,,,20.1,38.6,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2021,2021,AL,Alabama,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,40.2,40.2,,,27.5,54.4,Race/Ethnicity,Hispanic,,,,,,01,IMM,IMM1_0,AGEADJPREV,RACE,HIS,,,,
2014,2014,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,35.6,35.6,,,30.4,41.2,Race/Ethnicity,"Other, non-Hispanic",,,,,,02,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
2013,2013,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,33.0,33,,,30.1,35.9,Gender,Male,,,,,,02,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2018,2018,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,31.0,31,,,27.7,34.5,Gender,Male,,,,,,02,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2013,2013,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,35.3,35.3,,,33.3,37.4,Overall,Overall,,,,,,02,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR,,,,
2016,2016,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,33.4,33.4,,,29.3,37.7,Gender,Male,,,,,,02,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2017,2017,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,34.6,34.6,,,31.8,37.6,Overall,Overall,,,,,,02,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
2012,2012,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,33.0,33,,,28.5,37.8,Race/Ethnicity,"Other, non-Hispanic",,,,,,02,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
2014,2014,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,33.1,33.1,,,30.3,36.1,Gender,Male,,,,,,02,IMM,IMM1_0,AGEADJPREV,GENDER,GENM,,,,
2016,2016,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,02,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
2021,2021,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,38.8,38.8,,,35.9,41.7,Gender,Male,,,,,,02,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2021,2021,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,38.9,38.9,,,36,41.8,Gender,Male,,,,,,02,IMM,IMM1_0,AGEADJPREV,GENDER,GENM,,,,
2021,2021,AL,Alabama,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,29.8,29.8,,,21.5,39.7,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,01,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2021,2021,AL,Alabama,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,44.2,44.2,,,41.6,46.8,Gender,Female,,,,,,01,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
2011,2011,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,33.3,33.3,,,31.1,35.6,Overall,Overall,,,,,,02,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,BLK,,,,
2019,2019,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,36.3,36.3,,,25,49.3,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2012,2012,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,31.5,31.5,,,28.8,34.4,Gender,Male,,,,,,02,IMM,IMM1_0,AGEADJPREV,GENDER,GENM,,,,
2020,2020,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,35.9,35.9,,,32.5,39.4,Gender,Male,,,,,,02,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2018,2018,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,02,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
2020,2020,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,43.3,43.3,,,39.5,47.2,Gender,Female,,,,,,02,IMM,IMM1_0,AGEADJPREV,GENDER,GENF,,,,
2021,2021,AL,Alabama,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,36.2,36.2,,,33.5,39,Gender,Male,,,,,,01,IMM,IMM1_0,AGEADJPREV,GENDER,GENM,,,,
2014,2014,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,02,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
2017,2017,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,BLK,,,,
2019,2019,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,BLK,,,,
2021,2021,AL,Alabama,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,34.7,34.7,,,31.1,38.4,Race/Ethnicity,"Black, non-Hispanic",,,,,,01,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
2013,2013,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,53.1,53.1,,,38.3,67.3,Race/Ethnicity,"Black, non-Hispanic",,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,BLK,,,,
2019,2019,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,37.0,37,,,34.2,39.9,Overall,Overall,,,,,,02,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR,,,,
2019,2019,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,37.4,37.4,,,34.6,40.3,Overall,Overall,,,,,,02,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
2021,2021,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,37.1,37.1,,,30.2,44.7,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2012,2012,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,22.8,22.8,,,12.5,38,Race/Ethnicity,"Black, non-Hispanic",,,,,,02,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
2017,2017,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,34.6,34.6,,,31.8,37.6,Overall,Overall,,,,,,02,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR,,,,
2020,2020,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,BLK,,,,
2013,2013,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,34.7,34.7,,,32.7,36.8,Overall,Overall,,,,,,02,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
2021,2021,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,43.8,43.8,,,40.7,46.8,Gender,Female,,,,,,02,IMM,IMM1_0,AGEADJPREV,GENDER,GENF,,,,
2011,2011,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,BLK,,,,
2014,2014,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,32.4,32.4,,,29.6,35.3,Gender,Male,,,,,,02,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2015,2015,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,35.9,35.9,,,33.4,38.4,Overall,Overall,,,,,,02,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR,,,,
2020,2020,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,37.6,37.6,,,31.4,44.2,Race/Ethnicity,"Other, non-Hispanic",,,,,,02,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
2013,2013,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,26.7,26.7,,,19.2,35.7,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2018,2018,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,37.9,37.9,,,31.7,44.5,Race/Ethnicity,"Other, non-Hispanic",,,,,,02,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
2011,2011,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,32.3,32.3,,,30,34.6,Overall,Overall,,,,,,02,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
2016,2016,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,36.6,36.6,,,29.6,44.2,Race/Ethnicity,"Other, non-Hispanic",,,,,,02,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
2021,2021,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,44.4,44.4,,,34.7,54.5,Race/Ethnicity,Hispanic,,,,,,02,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
2018,2018,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,28.9,28.9,,,18.6,41.9,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2012,2012,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,30.1,30.1,,,27.4,33,Gender,Male,,,,,,02,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2021,2021,AL,Alabama,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,28.7,28.7,,,18.3,41.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,01,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
2013,2013,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,24.8,24.8,,,17,34.7,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,02,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
2012,2012,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,31.9,31.9,,,30,33.9,Overall,Overall,,,,,,02,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR,,,,
2016,2016,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,21.6,21.6,,,14.3,31.1,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2011,2011,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,38.2,38.2,,,29.3,48,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2014,2014,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,35.0,35,,,33.1,37,Overall,Overall,,,,,,02,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,32.5,32.5,,,23.3,43.4,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,02,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
2019,2019,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,29.0,29,,,16.7,45.3,Race/Ethnicity,Hispanic,,,,,,02,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
2020,2020,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,39.1,39.1,,,36.6,41.6,Overall,Overall,,,,,,02,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR,,,,
2018,2018,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,27.2,27.2,,,17.7,39.4,Race/Ethnicity,Hispanic,,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,HIS,,,,
2021,2021,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,33.5,33.5,,,26,41.9,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,02,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
2021,2021,AL,Alabama,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,31.0,31,,,19.5,45.4,Race/Ethnicity,Hispanic,,,,,,01,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
2016,2016,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,20.4,20.4,,,11.9,32.8,Race/Ethnicity,Hispanic,,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,HIS,,,,
2017,2017,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,36.4,36.4,,,32.4,40.6,Gender,Female,,,,,,02,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
2019,2019,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,40.3,40.3,,,36.2,44.6,Gender,Female,,,,,,02,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
2020,2020,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,40.7,40.7,,,30.7,51.6,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2014,2014,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,BLK,,,,
2011,2011,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,34.7,34.7,,,31.6,37.8,Gender,Female,,,,,,02,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
2018,2018,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,BLK,,,,
2018,2018,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,34.7,34.7,,,31.8,37.6,Race/Ethnicity,"White, non-Hispanic",,,,,,02,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
2016,2016,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,BLK,,,,
2012,2012,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,31.6,31.6,,,29.4,33.9,Race/Ethnicity,"White, non-Hispanic",,,,,,02,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
2021,2021,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,41.3,41.3,,,39.2,43.4,Overall,Overall,,,,,,02,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,28.4,28.4,,,15.3,46.4,Race/Ethnicity,"Black, non-Hispanic",,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,BLK,,,,
2016,2016,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,34.8,34.8,,,31.7,38.1,Race/Ethnicity,"White, non-Hispanic",,,,,,02,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
2021,2021,AL,Alabama,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,40.9,40.9,,,38.2,43.7,Gender,Female,,,,,,01,IMM,IMM1_0,AGEADJPREV,GENDER,GENF,,,,
2020,2020,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,40.3,40.3,,,37.5,43.2,Race/Ethnicity,"White, non-Hispanic",,,,,,02,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
2014,2014,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,32.5,32.5,,,23.4,43.1,Race/Ethnicity,Hispanic,,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,HIS,,,,
2020,2020,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,41.4,41.4,,,31.2,52.3,Race/Ethnicity,Hispanic,,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,HIS,,,,
2014,2014,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,34.6,34.6,,,32.5,36.8,Race/Ethnicity,"White, non-Hispanic",,,,,,02,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
2021,2021,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,42.6,42.6,,,40.3,44.9,Race/Ethnicity,"White, non-Hispanic",,,,,,02,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
2018,2018,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,34.1,34.1,,,31.6,36.6,Overall,Overall,,,,,,02,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,29.0,29,,,20,40.1,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,02,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
2012,2012,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,35.4,35.4,,,26,46.1,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2013,2013,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,36.6,36.6,,,33.8,39.6,Gender,Female,,,,,,02,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
2012,2012,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,22.9,22.9,,,14.8,33.6,Race/Ethnicity,Hispanic,,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,HIS,,,,
2016,2016,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,34.4,34.4,,,31.6,37.4,Overall,Overall,,,,,,02,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR,,,,
2014,2014,AK,Alaska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,39.8,39.8,,,30.3,50.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,02,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
